file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\mockingservicestests\src\com\android\server\devicepolicy\FactoryResetterTest.java,com.android.server.devicepolicy.FactoryResetterTest,class,16,17,1,16,28,1,0,53,44,0.8229167,0.0,0.0,24,0,13,11,0,0,13,0,0,0,8,2,0,8,0,0,2,0,0,154,6,0,1,0,0,6,3,10,4,18,2,0,0,12,97,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\tests\FrameworkPerf\src\com\android\frameworkperf\TestService.java,com.android.frameworkperf.TestService$ReadXmlAttrsOp,innerclass,5,5,0,5,9,2,0,10,2,0.5,0.0,0.0,4,0,0,0,0,4,4,0,0,0,3,0,0,0,0,3,0,0,0,42,1,1,2,1,0,5,0,7,0,6,4,0,0,0,36,8,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\src\com\android\systemui\statusbar\notification\row\BindStage.java,com.android.systemui.statusbar.notification.row.BindStage$StageCallback,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\src\com\android\systemui\wallpapers\WallpaperLocalColorExtractor.java,com.android.systemui.wallpapers.WallpaperLocalColorExtractor,class,10,13,3,10,63,1,0,60,124,0.8424371,0.0,0.0,28,0,10,15,0,3,13,0,0,0,17,3,0,16,0,1,8,0,11,244,20,1,10,0,7,17,38,54,31,39,2,0,1,6,246,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\servicestests\src\com\android\server\accessibility\magnification\MagnificationControllerTest.java,com.android.server.accessibility.magnification.MagnificationControllerTest,class,47,48,1,47,90,1,0,118,0,0.84403384,0.0,0.0,85,2,77,8,0,0,77,0,0,0,35,11,1,34,0,0,14,0,8,717,4,2,1,0,6,0,71,79,6,91,1,0,2,5,253,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\apct-tests\perftests\core\src\android\libcore\varhandles\VarHandleGetandsetAcquireStaticFieldLittleEndianIntPerfTest.java,android.libcore.varhandles.VarHandleGetandsetAcquireStaticFieldLittleEndianIntPerfTest,class,7,7,0,7,3,1,0,6,0,0.625,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,2,1,0,0,3,1,0,1,17,0,1,0,0,0,1,3,7,0,6,1,0,0,0,31,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\app\WallpaperManager.java,android.app.WallpaperManager$ColorManagementProxy,innerclass,7,7,0,7,8,1,0,11,4,0.5,0.0,0.0,4,0,2,0,0,2,4,0,0,0,1,0,0,1,0,0,1,0,1,21,2,0,3,0,1,1,0,2,1,2,1,0,0,0,25,9,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\os\BatteryConsumer.java,android.os.BatteryConsumer$Dimensions,innerclass,5,5,0,5,12,1,0,5,0,0.16666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,0,4,0,0,0,4,0,2,54,1,0,4,0,0,9,0,10,0,6,2,0,0,0,40,25,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\ddm\DdmHandleProfiling.java,android.ddm.DdmHandleProfiling,class,4,6,2,4,28,3,0,20,25,0.77777785,0.0,0.0,11,1,4,7,0,0,4,0,0,0,9,9,7,2,0,0,8,0,1,131,17,0,7,5,0,30,9,27,8,26,1,0,0,0,85,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\speech\tts\BlockingAudioTrack.java,android.speech.tts.BlockingAudioTrack,class,6,9,3,6,58,1,0,32,34,0.80392146,0.0,0.0,17,5,6,8,0,3,9,0,2,0,18,6,0,18,0,0,11,0,9,225,15,2,13,2,9,22,29,59,23,44,3,0,0,0,197,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\hdmi\VolumeControlAction.java,com.android.server.hdmi.VolumeControlAction,class,11,14,3,11,29,2,0,28,57,0.80666673,0.0,0.0,15,2,2,7,1,5,8,0,0,0,10,4,0,10,0,0,5,0,8,128,14,0,8,0,2,3,6,26,5,16,1,0,0,0,141,16,2
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\apex\jobscheduler\framework\java\com\android\server\AppStateTracker.java,com.android.server.AppStateTracker$BackgroundRestrictedAppListener,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\tests\ActivityManagerPerfTests\utils\src\com\android\frameworks\perftests\am\util\Constants.java,com.android.frameworks.perftests.am.util.Constants,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,31,0,0,33,0,0,0,0,0,18,13,31,0,31,0,0,0,0,27,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\graphics\java\android\graphics\animation\NativeInterpolatorFactory.java,android.graphics.animation.NativeInterpolatorFactory,class,6,9,3,6,15,1,0,4,78,0.0,0.0,0.0,13,12,12,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,26,3,0,1,0,1,0,0,0,0,0,1,0,0,0,52,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\biometrics\sensors\EnrollmentModifier.java,com.android.server.biometrics.sensors.EnrollmentModifier,interface,0,4,4,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\NeuralNetworks\service\platform\java\com\android\server\ondeviceintelligence\callbacks\ListenableDownloadCallback.java,ListenableDownloadCallback,class,7,8,1,7,6,1,0,8,0,0.2916667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,4,0,0,36,0,0,0,0,0,0,0,4,0,4,0,0,0,0,85,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\wm\WindowStateAnimator.java,com.android.server.wm.WindowStateAnimator,class,18,22,4,18,134,1,0,112,0,0.8318965,0.0,0.0,24,0,2,2,0,20,22,0,0,0,29,9,0,4,0,25,17,0,7,475,30,0,40,2,6,75,26,77,13,51,5,0,0,0,270,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\timezonedetector\location\HandlerThreadingDomain.java,com.android.server.timezonedetector.location.HandlerThreadingDomain,class,6,8,2,6,12,2,0,16,26,0.75,0.0,0.0,8,0,0,0,0,8,8,0,0,0,1,0,0,1,0,0,1,0,1,54,3,0,1,2,0,1,1,4,0,4,2,0,0,1,76,16,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\powerstatstests\src\com\android\server\power\stats\BatteryStatsCpuTimesTest.java,com.android.server.power.stats.BatteryStatsCpuTimesTest,class,34,35,1,34,105,1,0,82,0,0.71212125,0.0,0.0,24,0,19,5,0,0,19,0,0,0,11,0,1,4,0,6,1,0,3,827,27,77,0,0,7,106,561,274,184,270,3,6,0,24,184,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\ambientcontext\RemoteAmbientDetectionService.java,com.android.server.ambientcontext.RemoteAmbientDetectionService,interface,5,10,5,5,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\view\GhostView.java,android.view.GhostView,class,13,17,4,13,62,2,0,50,119,0.8148148,0.0,0.0,18,13,7,9,2,0,9,0,0,0,3,0,0,3,0,0,1,0,16,243,13,6,22,0,6,1,29,66,10,52,3,0,0,0,177,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\provider\ContactsContract.java,android.provider.ContactsContract$StatusUpdates,innerclass,3,3,0,3,9,1,0,1,1,0.5833334,0.0,0.0,3,2,2,1,0,0,2,0,2,0,4,4,4,0,0,0,4,0,0,27,6,0,0,0,0,4,0,4,0,4,1,0,0,0,196,9,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\tests\Camera2Tests\SmartCamera\SimpleCamera\src\androidx\media\filterfw\NewChromaHistogramFilter.java,androidx.media.filterpacks.histogram.NewChromaHistogramFilter,class,11,12,1,11,10,2,0,24,10,0.8,0.0,0.0,5,1,3,1,1,0,5,0,0,0,5,0,0,5,0,0,0,0,9,52,1,0,0,0,0,17,5,14,1,14,1,0,0,0,71,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\window\TransitionFilter.java,android.window.TransitionFilter$Anonymous1,anonymous,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\view\ScaleGestureDetectorTest.java,android.view.ScaleGestureDetectorTest,class,11,11,0,11,3,1,0,12,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,1,1,0,0,1,0,0,23,0,0,0,0,0,0,12,13,10,13,0,0,0,0,40,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\ravenwood\tools\hoststubgen\test-tiny-framework\tiny-framework\src\com\android\hoststubgen\test\tinyframework\TinyFrameworkAnnotations.java,com.android.hoststubgen.test.tinyframework.TinyFrameworkAnnotations,class,6,9,3,6,9,1,0,0,36,0.8888889,0.0,0.0,9,2,8,1,0,0,8,0,3,0,2,0,2,0,0,0,0,0,0,28,4,0,0,0,0,6,4,1,3,2,0,0,0,0,31,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\transition\FadeTransitionTest.java,android.transition.FadeTransitionTest$Anonymous2,anonymous,7,7,0,7,1,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,3,4,0,4,0,0,0,0,21,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\transition\FadeTransitionTest.java,android.transition.FadeTransitionTest$Anonymous3,anonymous,2,2,0,2,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,10,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\wm\BlurController.java,com.android.server.wm.BlurController$Anonymous3,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\transition\FadeTransitionTest.java,android.transition.FadeTransitionTest$Anonymous4,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\wm\BlurController.java,com.android.server.wm.BlurController$Anonymous2,anonymous,3,3,0,3,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\transition\FadeTransitionTest.java,android.transition.FadeTransitionTest$Anonymous5,anonymous,0,0,0,0,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\wm\BlurController.java,com.android.server.wm.BlurController$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\transition\FadeTransitionTest.java,android.transition.FadeTransitionTest$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\multivalentTests\src\com\android\systemui\statusbar\NotificationUiAdjustmentTest.java,com.android.systemui.statusbar.NotificationUiAdjustmentTest,class,13,14,1,13,17,2,0,20,136,0.0,0.0,0.0,17,0,12,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,80,5,0,0,0,0,63,8,27,0,27,0,0,0,0,45,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\hardware\input\KeyboardLayoutPreviewDrawable.java,android.hardware.input.KeyboardLayoutPreviewDrawable$IsoEnterKey,innerclass,5,5,0,5,2,1,0,1,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,68,0,0,0,0,0,0,0,2,0,2,0,0,1,0,12,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\com\android\internal\widget\remotecompose\core\operations\ClipPath.java,com.android.internal.widget.remotecompose.core.operations.ClipPath,class,8,10,2,8,9,3,0,9,16,0.84567916,0.0,0.0,9,5,9,0,0,0,9,0,0,0,18,16,14,2,0,2,16,0,1,53,3,0,0,0,0,7,9,22,2,22,0,0,0,0,84,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\com\android\internal\graphics\palette\VariationalKMeansQuantizer.java,com.android.internal.graphics.palette.VariationalKMeansQuantizer,class,8,9,1,8,18,1,0,15,9,0.75,0.0,0.0,6,0,5,1,0,0,5,0,0,0,6,2,0,6,0,0,5,0,4,83,2,6,2,0,1,3,31,35,8,26,4,0,0,0,88,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\biometrics\sensors\BiometricUtils.java,com.android.server.biometrics.sensors.BiometricUtils,interface,2,24,22,2,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\keystore\java\android\security\keystore2\AndroidKeyStoreECDSASignatureSpi.java,android.security.keystore2.AndroidKeyStoreECDSASignatureSpi$NONE$TruncateToFieldSizeMessageStreamer,innerclass,2,2,0,2,7,1,0,6,0,0.5,0.0,0.0,5,0,4,1,0,0,4,0,0,0,4,0,0,4,0,0,3,0,1,32,4,0,0,0,2,0,5,6,2,5,1,0,0,0,48,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\voiceinteraction\java\com\android\server\soundtrigger_middleware\HalException.java,com.android.server.soundtrigger_middleware.HalException,class,1,2,1,1,3,4,0,1,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,13,1,0,0,0,0,2,0,2,1,1,0,0,0,0,67,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\input\debug\RotaryInputGraphView.java,com.android.server.input.debug.RotaryInputGraphView$CyclicBuffer,innerclass,1,1,0,1,9,1,0,0,0,0.63265306,0.0,0.0,7,0,0,0,0,7,7,0,0,0,7,0,0,7,0,0,3,0,0,55,4,0,2,0,3,0,5,14,6,10,1,1,0,0,80,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\widget\AbsListView.java,android.widget.AbsListView$Anonymous4,anonymous,2,2,0,2,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,1,0,0,0,28,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\widget\AbsListView.java,android.widget.AbsListView$Anonymous6,anonymous,2,2,0,2,5,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,1,0,1,2,0,0,2,0,0,0,31,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\libs\WindowManager\Shell\src\com\android\wm\shell\ShellTaskOrganizer.java,com.android.wm.shell.ShellTaskOrganizer$TaskVanishedListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\tests\GridLayoutTest\src\com\android\test\layout\LinearLayoutTest.java,com.android.test.layout.LinearLayoutTest,class,7,8,1,7,4,3,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,2,0,0,0,1,3,8,1,7,2,0,0,0,18,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\gesture\GestureOverlayView.java,android.gesture.GestureOverlayView$OnGesturePerformedListener,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\app\NotificationManager.java,android.app.NotificationManager$CallNotificationEventListener,interface,4,4,0,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\usage\java\com\android\server\usage\AppTimeLimitController.java,com.android.server.usage.AppTimeLimitController$SessionUsageGroup,innerclass,9,9,0,9,14,2,0,15,3,0.5,0.0,0.0,7,0,6,0,0,1,7,0,0,0,2,0,0,2,0,0,0,0,0,53,1,0,5,0,0,7,3,6,2,4,2,0,0,0,43,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\tests\src\com\android\systemui\statusbar\KeyboardShortcutsReceiverTest.java,com.android.systemui.statusbar.KeyboardShortcutsReceiverTest,class,15,15,0,15,11,2,0,19,0,0.40259743,0.0,0.0,11,0,11,0,0,0,11,0,0,0,7,2,0,7,0,0,3,0,0,80,0,0,0,0,0,0,0,9,0,7,0,0,0,0,78,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\PrintRecommendationService\src\com\android\printservice\recommendation\plugin\hp\ServiceRecommendationPlugin.java,com.android.printservice.recommendation.plugin.hp.ServiceRecommendationPlugin,class,10,13,3,10,9,1,2,7,4,0.71428573,0.0,0.0,8,0,7,0,1,0,8,0,0,0,7,1,0,1,6,0,6,0,0,44,4,0,1,0,0,1,0,9,0,7,2,0,0,0,48,1025,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\powerstatstests\src\com\android\server\power\stats\processor\WifiPowerStatsProcessorTest.java,com.android.server.power.stats.processor.WifiPowerStatsProcessorTest,class,32,33,1,32,14,1,0,68,29,0.81313145,0.0,0.0,11,2,4,7,0,0,4,0,0,0,18,5,2,16,0,0,10,0,9,264,7,1,0,0,0,6,163,52,24,56,2,2,1,6,115,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\app\admin\PackageSetPolicyValue.java,android.app.admin.PackageSetPolicyValue,class,7,9,2,7,14,2,0,12,28,0.875,0.0,0.0,8,1,7,1,0,0,7,0,0,0,1,1,1,0,0,0,1,0,4,49,7,3,3,0,0,2,2,5,1,5,1,1,0,0,39,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\apex\jobscheduler\service\java\com\android\server\job\controllers\ContentObserverController.java,com.android.server.job.controllers.ContentObserverController$JobInstance,innerclass,9,9,0,9,21,1,0,27,0,0.5714286,0.0,0.0,5,0,0,0,0,5,5,0,0,0,7,0,0,0,0,7,4,0,0,97,0,2,7,0,2,9,4,22,3,20,4,0,0,0,58,16,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\app\Service.java,android.app.Service,class,27,36,9,27,61,3,5,37,709,0.94871783,0.0,0.0,39,2,33,3,2,1,36,1,17,0,22,14,11,11,0,0,15,0,3,232,17,0,7,8,0,14,18,35,3,25,2,0,0,0,915,1025,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\companion\virtual\VirtualDeviceParams.java,android.companion.virtual.VirtualDeviceParams$Anonymous1,anonymous,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\hardware\radio\Announcement.java,android.hardware.radio.Announcement,class,9,16,7,9,7,1,0,8,0,0.84523815,0.0,0.0,7,0,6,1,0,0,6,0,0,0,12,9,9,3,0,0,12,0,4,53,4,0,0,0,0,3,10,15,0,12,0,1,1,0,50,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\service\voice\VoiceInteractionSession.java,android.service.voice.VoiceInteractionSession$ConfirmationRequest,innerclass,6,6,0,6,8,2,0,7,0,0.2,0.0,0.0,5,0,3,0,0,2,5,0,0,0,1,0,0,0,0,1,1,0,0,28,2,0,1,1,1,4,1,1,1,1,2,0,0,0,76,25,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\widget\AbsListView.java,android.widget.AbsListView$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\widget\AbsListView.java,android.widget.AbsListView$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\media\java\android\media\MediaDescrambler.java,android.media.MediaDescrambler$HidlDescrambler,innerclass,8,8,0,8,11,1,0,15,0,0.16666667,0.0,0.0,6,0,5,0,0,1,6,0,0,0,1,0,0,0,0,1,0,0,3,45,4,1,2,1,0,1,4,5,0,4,2,0,0,0,47,2,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\display\plugin\Plugin.java,com.android.server.display.plugin.Plugin,interface,1,4,3,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0
